parent_node_id	Class	Subclass	Species	complex	Element type	n	nspp	freq
catA	PHENICOL	CHLORAMPHENICOL	Enterobacter asburiae_E	NA	AMR	3	4	0.75
catA	PHENICOL	CHLORAMPHENICOL	Enterobacter bugandensis	NA	AMR	24	230	0.10434782608695652
catA	PHENICOL	CHLORAMPHENICOL	Enterobacter chengduensis	NA	AMR	24	76	0.3157894736842105
catA	PHENICOL	CHLORAMPHENICOL	Enterobacter chuandaensis	NA	AMR	2	6	0.3333333333333333
catA	PHENICOL	CHLORAMPHENICOL	Enterobacter cloacae	Enterobacter cloacae complex	AMR	93	457	0.20350109409190373
catA	PHENICOL	CHLORAMPHENICOL	Enterobacter cloacae_I	NA	AMR	9	39	0.23076923076923078
catA	PHENICOL	CHLORAMPHENICOL	Enterobacter cloacae_M	NA	AMR	81	407	0.19901719901719903
catA	PHENICOL	CHLORAMPHENICOL	Enterobacter cloacae_P	NA	AMR	1	9	0.1111111111111111
catA	PHENICOL	CHLORAMPHENICOL	Enterobacter cloacae_Q	NA	AMR	1	1	1
catA	PHENICOL	CHLORAMPHENICOL	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	45	127	0.3543307086614173
catA	PHENICOL	CHLORAMPHENICOL	Enterobacter hormaechei_A	NA	AMR	2003	6055	0.33080099091659787
catA	PHENICOL	CHLORAMPHENICOL	Enterobacter kobei	Enterobacter cloacae complex	AMR	107	759	0.14097496706192358
catA	PHENICOL	CHLORAMPHENICOL	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	7	223	0.03139013452914798
catA	PHENICOL	CHLORAMPHENICOL	Enterobacter mori	NA	AMR	2	44	0.045454545454545456
catA	PHENICOL	CHLORAMPHENICOL	Enterobacter roggenkampii	NA	AMR	35	509	0.068762278978389
catA	PHENICOL	CHLORAMPHENICOL	Enterobacter sichuanensis	NA	AMR	4	61	0.06557377049180328
catA	PHENICOL	CHLORAMPHENICOL	Enterobacter soli	NA	AMR	1	23	0.043478260869565216
catA	PHENICOL	CHLORAMPHENICOL	Enterobacter_A timonensis	NA	AMR	2	3	0.6666666666666666
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter asburiae	Enterobacter cloacae complex	AMR	6	53	0.11320754716981132
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter asburiae_B	NA	AMR	24	228	0.10526315789473684
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter asburiae_D	NA	AMR	1	15	0.06666666666666667
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter asburiae_E	NA	AMR	3	4	0.75
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter bugandensis	NA	AMR	29	230	0.12608695652173912
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter chengduensis	NA	AMR	42	76	0.5526315789473685
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter chuandaensis	NA	AMR	1	6	0.16666666666666666
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter cloacae	Enterobacter cloacae complex	AMR	114	457	0.24945295404814005
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter cloacae_I	NA	AMR	17	39	0.4358974358974359
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter cloacae_M	NA	AMR	130	407	0.3194103194103194
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter cloacae_Q	NA	AMR	1	1	1
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	43	127	0.33858267716535434
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter hormaechei_A	NA	AMR	1996	6055	0.329644921552436
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter kobei	Enterobacter cloacae complex	AMR	186	759	0.2450592885375494
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	3	223	0.013452914798206279
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter mori	NA	AMR	3	44	0.06818181818181818
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter quasihormaechei	NA	AMR	5	23	0.21739130434782608
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter roggenkampii	NA	AMR	35	509	0.068762278978389
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter sichuanensis	NA	AMR	11	61	0.18032786885245902
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter soli	NA	AMR	1	23	0.043478260869565216
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter sp013927005	NA	AMR	2	11	0.18181818181818182
catB	PHENICOL	CHLORAMPHENICOL	Enterobacter_A timonensis	NA	AMR	2	3	0.6666666666666666
cmlA	PHENICOL	CHLORAMPHENICOL	Enterobacter asburiae	Enterobacter cloacae complex	AMR	3	53	0.05660377358490566
cmlA	PHENICOL	CHLORAMPHENICOL	Enterobacter chengduensis	NA	AMR	1	76	0.013157894736842105
cmlA	PHENICOL	CHLORAMPHENICOL	Enterobacter cloacae	Enterobacter cloacae complex	AMR	12	457	0.0262582056892779
cmlA	PHENICOL	CHLORAMPHENICOL	Enterobacter cloacae_M	NA	AMR	4	407	0.009828009828009828
cmlA	PHENICOL	CHLORAMPHENICOL	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	2	127	0.015748031496062992
cmlA	PHENICOL	CHLORAMPHENICOL	Enterobacter hormaechei_A	NA	AMR	102	6055	0.016845582163501238
cmlA	PHENICOL	CHLORAMPHENICOL	Enterobacter kobei	Enterobacter cloacae complex	AMR	3	759	0.003952569169960474
cmlA	PHENICOL	CHLORAMPHENICOL	Enterobacter mori	NA	AMR	2	44	0.045454545454545456
cmlA	PHENICOL	CHLORAMPHENICOL	Enterobacter roggenkampii	NA	AMR	3	509	0.005893909626719057
cmlA	PHENICOL	CHLORAMPHENICOL	Enterobacter soli	NA	AMR	2	23	0.08695652173913043
cmlA_floR	PHENICOL	CHLORAMPHENICOL	Enterobacter asburiae_B	NA	AMR	1	228	0.0043859649122807015
cmlA_floR	PHENICOL	CHLORAMPHENICOL	Enterobacter cloacae	Enterobacter cloacae complex	AMR	2	457	0.00437636761487965
cmlA_floR	PHENICOL	CHLORAMPHENICOL	Enterobacter cloacae_M	NA	AMR	6	407	0.014742014742014743
cmlA_floR	PHENICOL	CHLORAMPHENICOL	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	1	127	0.007874015748031496
cmlA_floR	PHENICOL	CHLORAMPHENICOL	Enterobacter hormaechei_A	NA	AMR	21	6055	0.003468208092485549
cmlA_floR	PHENICOL	CHLORAMPHENICOL	Enterobacter kobei	Enterobacter cloacae complex	AMR	3	759	0.003952569169960474
cmlA_floR	PHENICOL	CHLORAMPHENICOL	Enterobacter sichuanensis	NA	AMR	1	61	0.01639344262295082
cmlA_floR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	Enterobacter asburiae_D	NA	AMR	1	15	0.06666666666666667
cmlA_floR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	Enterobacter chengduensis	NA	AMR	2	76	0.02631578947368421
cmlA_floR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	Enterobacter cloacae	Enterobacter cloacae complex	AMR	7	457	0.015317286652078774
cmlA_floR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	Enterobacter cloacae_M	NA	AMR	1	407	0.002457002457002457
cmlA_floR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	5	127	0.03937007874015748
cmlA_floR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	Enterobacter hormaechei_A	NA	AMR	132	6055	0.02180016515276631
cmlA_floR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	Enterobacter kobei	Enterobacter cloacae complex	AMR	5	759	0.006587615283267457
cmlA_floR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	Enterobacter roggenkampii	NA	AMR	4	509	0.007858546168958742
cmlA_floR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	Enterobacter sichuanensis	NA	AMR	2	61	0.03278688524590164
cmx_cmrA	PHENICOL	CHLORAMPHENICOL	Enterobacter cloacae_M	NA	AMR	1	407	0.002457002457002457
copC	COPPER	COPPER	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	30	53	0.5660377358490566
copC	COPPER	COPPER	Enterobacter asburiae_B	NA	STRESS	169	228	0.7412280701754386
copC	COPPER	COPPER	Enterobacter asburiae_D	NA	STRESS	4	15	0.26666666666666666
copC	COPPER	COPPER	Enterobacter asburiae_E	NA	STRESS	4	4	1
copC	COPPER	COPPER	Enterobacter bugandensis	NA	STRESS	56	230	0.24347826086956523
copC	COPPER	COPPER	Enterobacter chengduensis	NA	STRESS	71	76	0.9342105263157895
copC	COPPER	COPPER	Enterobacter chuandaensis	NA	STRESS	3	6	0.5
copC	COPPER	COPPER	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	253	457	0.5536105032822757
copC	COPPER	COPPER	Enterobacter cloacae_I	NA	STRESS	35	39	0.8974358974358975
copC	COPPER	COPPER	Enterobacter cloacae_M	NA	STRESS	379	407	0.9312039312039312
copC	COPPER	COPPER	Enterobacter cloacae_N	NA	STRESS	1	6	0.16666666666666666
copC	COPPER	COPPER	Enterobacter cloacae_P	NA	STRESS	6	9	0.6666666666666666
copC	COPPER	COPPER	Enterobacter dykesii	NA	STRESS	1	7	0.14285714285714285
copC	COPPER	COPPER	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	106	127	0.8346456692913385
copC	COPPER	COPPER	Enterobacter hormaechei_A	NA	STRESS	4782	6055	0.7897605284888521
copC	COPPER	COPPER	Enterobacter kobei	Enterobacter cloacae complex	STRESS	699	759	0.9209486166007905
copC	COPPER	COPPER	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	71	223	0.3183856502242152
copC	COPPER	COPPER	Enterobacter mori	NA	STRESS	10	44	0.22727272727272727
copC	COPPER	COPPER	Enterobacter quasihormaechei	NA	STRESS	11	23	0.4782608695652174
copC	COPPER	COPPER	Enterobacter roggenkampii	NA	STRESS	388	509	0.762278978388998
copC	COPPER	COPPER	Enterobacter sichuanensis	NA	STRESS	27	61	0.4426229508196721
copC	COPPER	COPPER	Enterobacter soli	NA	STRESS	18	23	0.782608695652174
copC	COPPER	COPPER	Enterobacter sp013927005	NA	STRESS	11	11	1
copC	COPPER	COPPER	Enterobacter vonholyi	NA	STRESS	4	18	0.2222222222222222
copC	COPPER	COPPER	Enterobacter_A timonensis	NA	STRESS	1	3	0.3333333333333333
copC	COPPER	COPPER	Enterobacter_D kobei_A	NA	STRESS	4	4	1
copC	COPPER	COPPER	Enterobacter_D sp001888805	NA	STRESS	1	1	1
copD	COPPER	COPPER	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	30	53	0.5660377358490566
copD	COPPER	COPPER	Enterobacter asburiae_B	NA	STRESS	169	228	0.7412280701754386
copD	COPPER	COPPER	Enterobacter asburiae_D	NA	STRESS	4	15	0.26666666666666666
copD	COPPER	COPPER	Enterobacter asburiae_E	NA	STRESS	4	4	1
copD	COPPER	COPPER	Enterobacter bugandensis	NA	STRESS	56	230	0.24347826086956523
copD	COPPER	COPPER	Enterobacter chengduensis	NA	STRESS	70	76	0.9210526315789473
copD	COPPER	COPPER	Enterobacter chuandaensis	NA	STRESS	3	6	0.5
copD	COPPER	COPPER	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	253	457	0.5536105032822757
copD	COPPER	COPPER	Enterobacter cloacae_I	NA	STRESS	34	39	0.8717948717948718
copD	COPPER	COPPER	Enterobacter cloacae_M	NA	STRESS	379	407	0.9312039312039312
copD	COPPER	COPPER	Enterobacter cloacae_N	NA	STRESS	1	6	0.16666666666666666
copD	COPPER	COPPER	Enterobacter cloacae_P	NA	STRESS	6	9	0.6666666666666666
copD	COPPER	COPPER	Enterobacter dykesii	NA	STRESS	1	7	0.14285714285714285
copD	COPPER	COPPER	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	106	127	0.8346456692913385
copD	COPPER	COPPER	Enterobacter hormaechei_A	NA	STRESS	4783	6055	0.789925681255161
copD	COPPER	COPPER	Enterobacter kobei	Enterobacter cloacae complex	STRESS	697	759	0.9183135704874835
copD	COPPER	COPPER	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	70	223	0.31390134529147984
copD	COPPER	COPPER	Enterobacter mori	NA	STRESS	10	44	0.22727272727272727
copD	COPPER	COPPER	Enterobacter quasihormaechei	NA	STRESS	11	23	0.4782608695652174
copD	COPPER	COPPER	Enterobacter roggenkampii	NA	STRESS	388	509	0.762278978388998
copD	COPPER	COPPER	Enterobacter sichuanensis	NA	STRESS	27	61	0.4426229508196721
copD	COPPER	COPPER	Enterobacter soli	NA	STRESS	18	23	0.782608695652174
copD	COPPER	COPPER	Enterobacter sp013927005	NA	STRESS	11	11	1
copD	COPPER	COPPER	Enterobacter vonholyi	NA	STRESS	4	18	0.2222222222222222
copD	COPPER	COPPER	Enterobacter_A timonensis	NA	STRESS	1	3	0.3333333333333333
copD	COPPER	COPPER	Enterobacter_D kobei_A	NA	STRESS	4	4	1
copD	COPPER	COPPER	Enterobacter_D sp001888805	NA	STRESS	1	1	1
copR_gen	COPPER	COPPER	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	30	53	0.5660377358490566
copR_gen	COPPER	COPPER	Enterobacter asburiae_B	NA	STRESS	169	228	0.7412280701754386
copR_gen	COPPER	COPPER	Enterobacter asburiae_D	NA	STRESS	4	15	0.26666666666666666
copR_gen	COPPER	COPPER	Enterobacter asburiae_E	NA	STRESS	4	4	1
copR_gen	COPPER	COPPER	Enterobacter bugandensis	NA	STRESS	56	230	0.24347826086956523
copR_gen	COPPER	COPPER	Enterobacter chengduensis	NA	STRESS	70	76	0.9210526315789473
copR_gen	COPPER	COPPER	Enterobacter chuandaensis	NA	STRESS	3	6	0.5
copR_gen	COPPER	COPPER	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	253	457	0.5536105032822757
copR_gen	COPPER	COPPER	Enterobacter cloacae_I	NA	STRESS	34	39	0.8717948717948718
copR_gen	COPPER	COPPER	Enterobacter cloacae_M	NA	STRESS	379	407	0.9312039312039312
copR_gen	COPPER	COPPER	Enterobacter cloacae_N	NA	STRESS	1	6	0.16666666666666666
copR_gen	COPPER	COPPER	Enterobacter cloacae_P	NA	STRESS	6	9	0.6666666666666666
copR_gen	COPPER	COPPER	Enterobacter dykesii	NA	STRESS	1	7	0.14285714285714285
copR_gen	COPPER	COPPER	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	106	127	0.8346456692913385
copR_gen	COPPER	COPPER	Enterobacter hormaechei_A	NA	STRESS	4790	6055	0.7910817506193228
copR_gen	COPPER	COPPER	Enterobacter kobei	Enterobacter cloacae complex	STRESS	702	759	0.924901185770751
copR_gen	COPPER	COPPER	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	71	223	0.3183856502242152
copR_gen	COPPER	COPPER	Enterobacter mori	NA	STRESS	11	44	0.25
copR_gen	COPPER	COPPER	Enterobacter quasihormaechei	NA	STRESS	11	23	0.4782608695652174
copR_gen	COPPER	COPPER	Enterobacter roggenkampii	NA	STRESS	390	509	0.7662082514734774
copR_gen	COPPER	COPPER	Enterobacter sichuanensis	NA	STRESS	27	61	0.4426229508196721
copR_gen	COPPER	COPPER	Enterobacter soli	NA	STRESS	18	23	0.782608695652174
copR_gen	COPPER	COPPER	Enterobacter sp013927005	NA	STRESS	11	11	1
copR_gen	COPPER	COPPER	Enterobacter vonholyi	NA	STRESS	4	18	0.2222222222222222
copR_gen	COPPER	COPPER	Enterobacter_A timonensis	NA	STRESS	1	3	0.3333333333333333
copR_gen	COPPER	COPPER	Enterobacter_D kobei_A	NA	STRESS	4	4	1
copR_gen	COPPER	COPPER	Enterobacter_D sp001888805	NA	STRESS	1	1	1
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	28	53	0.5283018867924528
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae_B	NA	STRESS	174	228	0.7631578947368421
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae_D	NA	STRESS	4	15	0.26666666666666666
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae_E	NA	STRESS	4	4	1
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter bugandensis	NA	STRESS	56	230	0.24347826086956523
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter chengduensis	NA	STRESS	71	76	0.9342105263157895
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter chuandaensis	NA	STRESS	3	6	0.5
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	253	457	0.5536105032822757
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_I	NA	STRESS	35	39	0.8974358974358975
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_M	NA	STRESS	382	407	0.9385749385749386
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_N	NA	STRESS	1	6	0.16666666666666666
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_P	NA	STRESS	6	9	0.6666666666666666
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter dykesii	NA	STRESS	1	7	0.14285714285714285
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	122	127	0.9606299212598425
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter hormaechei_A	NA	STRESS	5003	6055	0.8262592898431049
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter kobei	Enterobacter cloacae complex	STRESS	700	759	0.922266139657444
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	170	223	0.7623318385650224
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter mori	NA	STRESS	12	44	0.2727272727272727
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter quasihormaechei	NA	STRESS	11	23	0.4782608695652174
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter roggenkampii	NA	STRESS	392	509	0.7701375245579568
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter sichuanensis	NA	STRESS	27	61	0.4426229508196721
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter soli	NA	STRESS	18	23	0.782608695652174
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter sp013927005	NA	STRESS	11	11	1
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter vonholyi	NA	STRESS	5	18	0.2777777777777778
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter_A timonensis	NA	STRESS	1	3	0.3333333333333333
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter_D kobei_A	NA	STRESS	4	4	1
copR_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter_D sp001888805	NA	STRESS	1	1	1
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	28	53	0.5283018867924528
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae_B	NA	STRESS	173	228	0.7587719298245614
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae_D	NA	STRESS	4	15	0.26666666666666666
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae_E	NA	STRESS	4	4	1
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter bugandensis	NA	STRESS	56	230	0.24347826086956523
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter chengduensis	NA	STRESS	71	76	0.9342105263157895
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter chuandaensis	NA	STRESS	3	6	0.5
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	255	457	0.5579868708971554
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_I	NA	STRESS	35	39	0.8974358974358975
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_M	NA	STRESS	382	407	0.9385749385749386
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_N	NA	STRESS	1	6	0.16666666666666666
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_P	NA	STRESS	6	9	0.6666666666666666
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter dykesii	NA	STRESS	1	7	0.14285714285714285
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	122	127	0.9606299212598425
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter hormaechei_A	NA	STRESS	4977	6055	0.8219653179190751
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter kobei	Enterobacter cloacae complex	STRESS	698	759	0.919631093544137
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	71	223	0.3183856502242152
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter mori	NA	STRESS	11	44	0.25
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter quasihormaechei	NA	STRESS	11	23	0.4782608695652174
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter roggenkampii	NA	STRESS	391	509	0.768172888015717
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter sichuanensis	NA	STRESS	26	61	0.4262295081967213
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter soli	NA	STRESS	18	23	0.782608695652174
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter sp013927005	NA	STRESS	11	11	1
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter vonholyi	NA	STRESS	5	18	0.2777777777777778
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter_A timonensis	NA	STRESS	1	3	0.3333333333333333
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter_D kobei_A	NA	STRESS	4	4	1
cusB_gen	COPPER/SILVER	COPPER/SILVER	Enterobacter_D sp001888805	NA	STRESS	1	1	1
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter asburiae	Enterobacter cloacae complex	AMR	3	53	0.05660377358490566
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter asburiae_B	NA	AMR	34	228	0.14912280701754385
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter asburiae_E	NA	AMR	4	4	1
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter bugandensis	NA	AMR	21	230	0.09130434782608696
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter chengduensis	NA	AMR	40	76	0.5263157894736842
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter chuandaensis	NA	AMR	2	6	0.3333333333333333
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter cloacae	Enterobacter cloacae complex	AMR	150	457	0.3282275711159737
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter cloacae_I	NA	AMR	13	39	0.3333333333333333
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter cloacae_M	NA	AMR	151	407	0.371007371007371
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter cloacae_P	NA	AMR	3	9	0.3333333333333333
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter cloacae_Q	NA	AMR	1	1	1
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	73	127	0.5748031496062992
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter hormaechei_A	NA	AMR	2872	6055	0.47431874483897607
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter kobei	Enterobacter cloacae complex	AMR	177	759	0.233201581027668
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	20	223	0.08968609865470852
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter mori	NA	AMR	6	44	0.13636363636363635
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter quasihormaechei	NA	AMR	11	23	0.4782608695652174
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter roggenkampii	NA	AMR	96	509	0.18860510805500982
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter sichuanensis	NA	AMR	5	61	0.08196721311475409
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter soli	NA	AMR	6	23	0.2608695652173913
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter sp013927005	NA	AMR	3	11	0.2727272727272727
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter vonholyi	NA	AMR	1	18	0.05555555555555555
dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter_A timonensis	NA	AMR	2	3	0.6666666666666666
dfrA12_A21	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter asburiae_B	NA	AMR	1	228	0.0043859649122807015
dfrA12_A21	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter chengduensis	NA	AMR	3	76	0.039473684210526314
dfrA12_A21	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter chuandaensis	NA	AMR	1	6	0.16666666666666666
dfrA12_A21	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter cloacae	Enterobacter cloacae complex	AMR	21	457	0.045951859956236324
dfrA12_A21	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter cloacae_I	NA	AMR	3	39	0.07692307692307693
dfrA12_A21	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter cloacae_M	NA	AMR	2	407	0.004914004914004914
dfrA12_A21	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	2	127	0.015748031496062992
dfrA12_A21	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter hormaechei_A	NA	AMR	411	6055	0.06787778695293147
dfrA12_A21	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter kobei	Enterobacter cloacae complex	AMR	7	759	0.00922266139657444
dfrA12_A21	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	1	223	0.004484304932735426
dfrA12_A21	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter mori	NA	AMR	1	44	0.022727272727272728
dfrA12_A21	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter roggenkampii	NA	AMR	4	509	0.007858546168958742
dfrA12_A21	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter sichuanensis	NA	AMR	1	61	0.01639344262295082
dfrA12_A21	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter sp013927005	NA	AMR	1	11	0.09090909090909091
dfrB	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter cloacae_M	NA	AMR	1	407	0.002457002457002457
dfrB	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	1	127	0.007874015748031496
dfrB	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter hormaechei_A	NA	AMR	14	6055	0.0023121387283236996
dfrB	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter kobei	Enterobacter cloacae complex	AMR	1	759	0.0013175230566534915
dfrB	TRIMETHOPRIM	TRIMETHOPRIM	Enterobacter roggenkampii	NA	AMR	7	509	0.0137524557956778
