Hierarchy node	Class	Subclass	Species	complex	Element type	n	nspp	freq
merD	MERCURY	MERCURY	Enterobacter mori	NA	STRESS	8	44	0.18181818181818182
merD	MERCURY	MERCURY	Enterobacter quasihormaechei	NA	STRESS	11	23	0.4782608695652174
merD	MERCURY	MERCURY	Enterobacter roggenkampii	NA	STRESS	152	509	0.29862475442043224
merD	MERCURY	MERCURY	Enterobacter sichuanensis	NA	STRESS	19	61	0.3114754098360656
merD	MERCURY	MERCURY	Enterobacter soli	NA	STRESS	13	23	0.5652173913043478
merD	MERCURY	MERCURY	Enterobacter sp013927005	NA	STRESS	7	11	0.6363636363636364
merD	MERCURY	MERCURY	Enterobacter vonholyi	NA	STRESS	1	18	0.05555555555555555
merD	MERCURY	MERCURY	Enterobacter_A timonensis	NA	STRESS	3	3	1
merE	MERCURY	MERCURY	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	5	53	0.09433962264150944
merE	MERCURY	MERCURY	Enterobacter asburiae_B	NA	STRESS	112	228	0.49122807017543857
merE	MERCURY	MERCURY	Enterobacter asburiae_D	NA	STRESS	4	15	0.26666666666666666
merE	MERCURY	MERCURY	Enterobacter asburiae_E	NA	STRESS	1	4	0.25
merE	MERCURY	MERCURY	Enterobacter bugandensis	NA	STRESS	12	230	0.05217391304347826
merE	MERCURY	MERCURY	Enterobacter chengduensis	NA	STRESS	35	76	0.4605263157894737
merE	MERCURY	MERCURY	Enterobacter chuandaensis	NA	STRESS	1	6	0.16666666666666666
merE	MERCURY	MERCURY	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	82	457	0.17943107221006566
merE	MERCURY	MERCURY	Enterobacter cloacae_I	NA	STRESS	22	39	0.5641025641025641
merE	MERCURY	MERCURY	Enterobacter cloacae_L	NA	STRESS	1	18	0.05555555555555555
merE	MERCURY	MERCURY	Enterobacter cloacae_M	NA	STRESS	132	407	0.32432432432432434
merE	MERCURY	MERCURY	Enterobacter cloacae_P	NA	STRESS	8	9	0.8888888888888888
merE	MERCURY	MERCURY	Enterobacter dykesii	NA	STRESS	1	7	0.14285714285714285
merE	MERCURY	MERCURY	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	60	127	0.47244094488188976
merE	MERCURY	MERCURY	Enterobacter hormaechei_A	NA	STRESS	2457	6055	0.40578034682080927
merE	MERCURY	MERCURY	Enterobacter kobei	Enterobacter cloacae complex	STRESS	310	759	0.40843214756258234
merE	MERCURY	MERCURY	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	24	223	0.10762331838565023
merE	MERCURY	MERCURY	Enterobacter mori	NA	STRESS	7	44	0.1590909090909091
merE	MERCURY	MERCURY	Enterobacter quasihormaechei	NA	STRESS	11	23	0.4782608695652174
merE	MERCURY	MERCURY	Enterobacter roggenkampii	NA	STRESS	140	509	0.275049115913556
merE	MERCURY	MERCURY	Enterobacter sichuanensis	NA	STRESS	18	61	0.29508196721311475
merE	MERCURY	MERCURY	Enterobacter soli	NA	STRESS	13	23	0.5652173913043478
merE	MERCURY	MERCURY	Enterobacter sp013927005	NA	STRESS	7	11	0.6363636363636364
merE	MERCURY	MERCURY	Enterobacter vonholyi	NA	STRESS	1	18	0.05555555555555555
merE	MERCURY	MERCURY	Enterobacter_A timonensis	NA	STRESS	1	3	0.3333333333333333
merF	MERCURY	MERCURY	Enterobacter asburiae_B	NA	STRESS	6	228	0.02631578947368421
merF	MERCURY	MERCURY	Enterobacter chengduensis	NA	STRESS	6	76	0.07894736842105263
merF	MERCURY	MERCURY	Enterobacter chuandaensis	NA	STRESS	1	6	0.16666666666666666
merF	MERCURY	MERCURY	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	22	457	0.04814004376367615
merF	MERCURY	MERCURY	Enterobacter cloacae_I	NA	STRESS	8	39	0.20512820512820512
merF	MERCURY	MERCURY	Enterobacter cloacae_M	NA	STRESS	1	407	0.002457002457002457
merF	MERCURY	MERCURY	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	12	127	0.09448818897637795
merF	MERCURY	MERCURY	Enterobacter hormaechei_A	NA	STRESS	673	6055	0.11114781172584641
merF	MERCURY	MERCURY	Enterobacter kobei	Enterobacter cloacae complex	STRESS	57	759	0.07509881422924901
merF	MERCURY	MERCURY	Enterobacter mori	NA	STRESS	2	44	0.045454545454545456
merF	MERCURY	MERCURY	Enterobacter roggenkampii	NA	STRESS	13	509	0.025540275049115914
merG	MERCURY	PHENYLMERCURY	Enterobacter asburiae_B	NA	STRESS	10	228	0.043859649122807015
merG	MERCURY	PHENYLMERCURY	Enterobacter chengduensis	NA	STRESS	3	76	0.039473684210526314
merG	MERCURY	PHENYLMERCURY	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	4	457	0.0087527352297593
merG	MERCURY	PHENYLMERCURY	Enterobacter cloacae_M	NA	STRESS	14	407	0.0343980343980344
merG	MERCURY	PHENYLMERCURY	Enterobacter hormaechei_A	NA	STRESS	250	6055	0.04128819157720892
merG	MERCURY	PHENYLMERCURY	Enterobacter kobei	Enterobacter cloacae complex	STRESS	5	759	0.006587615283267457
merG	MERCURY	PHENYLMERCURY	Enterobacter roggenkampii	NA	STRESS	1	509	0.0019646365422396855
merR_Ps	MERCURY	MERCURY	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	5	53	0.09433962264150944
merR_Ps	MERCURY	MERCURY	Enterobacter asburiae_B	NA	STRESS	119	228	0.5219298245614035
merR_Ps	MERCURY	MERCURY	Enterobacter asburiae_D	NA	STRESS	4	15	0.26666666666666666
merR_Ps	MERCURY	MERCURY	Enterobacter asburiae_E	NA	STRESS	4	4	1
merR_Ps	MERCURY	MERCURY	Enterobacter bugandensis	NA	STRESS	27	230	0.11739130434782609
merR_Ps	MERCURY	MERCURY	Enterobacter chengduensis	NA	STRESS	56	76	0.7368421052631579
merR_Ps	MERCURY	MERCURY	Enterobacter chuandaensis	NA	STRESS	2	6	0.3333333333333333
merR_Ps	MERCURY	MERCURY	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	135	457	0.29540481400437635
merR_Ps	MERCURY	MERCURY	Enterobacter cloacae_I	NA	STRESS	31	39	0.7948717948717948
merR_Ps	MERCURY	MERCURY	Enterobacter cloacae_L	NA	STRESS	1	18	0.05555555555555555
merR_Ps	MERCURY	MERCURY	Enterobacter cloacae_M	NA	STRESS	194	407	0.47665847665847666
merR_Ps	MERCURY	MERCURY	Enterobacter cloacae_P	NA	STRESS	8	9	0.8888888888888888
merR_Ps	MERCURY	MERCURY	Enterobacter cloacae_Q	NA	STRESS	1	1	1
merR_Ps	MERCURY	MERCURY	Enterobacter dykesii	NA	STRESS	1	7	0.14285714285714285
merR_Ps	MERCURY	MERCURY	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	71	127	0.5590551181102362
merR_Ps	MERCURY	MERCURY	Enterobacter hormaechei_A	NA	STRESS	3305	6055	0.5458298926507019
merR_Ps	MERCURY	MERCURY	Enterobacter kobei	Enterobacter cloacae complex	STRESS	369	759	0.48616600790513836
merR_Ps	MERCURY	MERCURY	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	26	223	0.11659192825112108
merR_Ps	MERCURY	MERCURY	Enterobacter mori	NA	STRESS	10	44	0.22727272727272727
merR_Ps	MERCURY	MERCURY	Enterobacter quasihormaechei	NA	STRESS	11	23	0.4782608695652174
merR_Ps	MERCURY	MERCURY	Enterobacter roggenkampii	NA	STRESS	156	509	0.30648330058939094
merR_Ps	MERCURY	MERCURY	Enterobacter sichuanensis	NA	STRESS	27	61	0.4426229508196721
merR_Ps	MERCURY	MERCURY	Enterobacter soli	NA	STRESS	13	23	0.5652173913043478
merR_Ps	MERCURY	MERCURY	Enterobacter sp013927005	NA	STRESS	8	11	0.7272727272727273
merR_Ps	MERCURY	MERCURY	Enterobacter vonholyi	NA	STRESS	3	18	0.16666666666666666
merR_Ps	MERCURY	MERCURY	Enterobacter_A timonensis	NA	STRESS	3	3	1
merT	MERCURY	MERCURY	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	5	53	0.09433962264150944
merT	MERCURY	MERCURY	Enterobacter asburiae_B	NA	STRESS	118	228	0.5175438596491229
merT	MERCURY	MERCURY	Enterobacter asburiae_D	NA	STRESS	4	15	0.26666666666666666
merT	MERCURY	MERCURY	Enterobacter asburiae_E	NA	STRESS	1	4	0.25
merT	MERCURY	MERCURY	Enterobacter bugandensis	NA	STRESS	12	230	0.05217391304347826
merT	MERCURY	MERCURY	Enterobacter chengduensis	NA	STRESS	44	76	0.5789473684210527
merT	MERCURY	MERCURY	Enterobacter chuandaensis	NA	STRESS	2	6	0.3333333333333333
merT	MERCURY	MERCURY	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	106	457	0.23194748358862144
merT	MERCURY	MERCURY	Enterobacter cloacae_I	NA	STRESS	25	39	0.6410256410256411
merT	MERCURY	MERCURY	Enterobacter cloacae_L	NA	STRESS	1	18	0.05555555555555555
merT	MERCURY	MERCURY	Enterobacter cloacae_M	NA	STRESS	151	407	0.371007371007371
merT	MERCURY	MERCURY	Enterobacter cloacae_P	NA	STRESS	8	9	0.8888888888888888
merT	MERCURY	MERCURY	Enterobacter dykesii	NA	STRESS	1	7	0.14285714285714285
merT	MERCURY	MERCURY	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	64	127	0.5039370078740157
merT	MERCURY	MERCURY	Enterobacter hormaechei_A	NA	STRESS	2791	6055	0.4609413707679604
merT	MERCURY	MERCURY	Enterobacter kobei	Enterobacter cloacae complex	STRESS	346	759	0.45586297760210803
merT	MERCURY	MERCURY	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	26	223	0.11659192825112108
merT	MERCURY	MERCURY	Enterobacter mori	NA	STRESS	8	44	0.18181818181818182
merT	MERCURY	MERCURY	Enterobacter quasihormaechei	NA	STRESS	11	23	0.4782608695652174
merT	MERCURY	MERCURY	Enterobacter roggenkampii	NA	STRESS	137	509	0.2691552062868369
merT	MERCURY	MERCURY	Enterobacter sichuanensis	NA	STRESS	19	61	0.3114754098360656
merT	MERCURY	MERCURY	Enterobacter soli	NA	STRESS	13	23	0.5652173913043478
merT	MERCURY	MERCURY	Enterobacter sp013927005	NA	STRESS	8	11	0.7272727272727273
merT	MERCURY	MERCURY	Enterobacter vonholyi	NA	STRESS	3	18	0.16666666666666666
merT	MERCURY	MERCURY	Enterobacter_A timonensis	NA	STRESS	1	3	0.3333333333333333
mph(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter asburiae	Enterobacter cloacae complex	AMR	6	53	0.11320754716981132
mph(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter asburiae_B	NA	AMR	10	228	0.043859649122807015
mph(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter asburiae_D	NA	AMR	1	15	0.06666666666666667
mph(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter bugandensis	NA	AMR	12	230	0.05217391304347826
mph(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter chengduensis	NA	AMR	8	76	0.10526315789473684
mph(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter chuandaensis	NA	AMR	1	6	0.16666666666666666
mph(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	52	457	0.1137855579868709
mph(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter cloacae_I	NA	AMR	13	39	0.3333333333333333
mph(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter cloacae_L	NA	AMR	1	18	0.05555555555555555
mph(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter cloacae_M	NA	AMR	22	407	0.05405405405405406
mph(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	22	127	0.1732283464566929
mph(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter hormaechei_A	NA	AMR	1076	6055	0.17770437654830717
mph(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	49	759	0.06455862977602109
mph(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	3	223	0.013452914798206279
mph(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter mori	NA	AMR	2	44	0.045454545454545456
mph(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter roggenkampii	NA	AMR	22	509	0.043222003929273084
mph(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter sichuanensis	NA	AMR	8	61	0.13114754098360656
mph(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter sp013927005	NA	AMR	3	11	0.2727272727272727
mph(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter_A timonensis	NA	AMR	1	3	0.3333333333333333
mph(E)	MACROLIDE	ERYTHROMYCIN	Enterobacter asburiae_B	NA	AMR	8	228	0.03508771929824561
mph(E)	MACROLIDE	ERYTHROMYCIN	Enterobacter chengduensis	NA	AMR	1	76	0.013157894736842105
mph(E)	MACROLIDE	ERYTHROMYCIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	6	457	0.01312910284463895
mph(E)	MACROLIDE	ERYTHROMYCIN	Enterobacter cloacae_I	NA	AMR	1	39	0.02564102564102564
mph(E)	MACROLIDE	ERYTHROMYCIN	Enterobacter cloacae_M	NA	AMR	6	407	0.014742014742014743
mph(E)	MACROLIDE	ERYTHROMYCIN	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	6	127	0.047244094488188976
mph(E)	MACROLIDE	ERYTHROMYCIN	Enterobacter hormaechei_A	NA	AMR	204	6055	0.033691164327002476
mph(E)	MACROLIDE	ERYTHROMYCIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	17	759	0.022397891963109356
mph(E)	MACROLIDE	ERYTHROMYCIN	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	1	223	0.004484304932735426
mph(E)	MACROLIDE	ERYTHROMYCIN	Enterobacter mori	NA	AMR	4	44	0.09090909090909091
mph(E)	MACROLIDE	ERYTHROMYCIN	Enterobacter roggenkampii	NA	AMR	20	509	0.03929273084479371
mph(E)	MACROLIDE	ERYTHROMYCIN	Enterobacter sichuanensis	NA	AMR	16	61	0.26229508196721313
mph(F)	MACROLIDE	ERYTHROMYCIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	1	759	0.0013175230566534915
mph(F)	MACROLIDE	ERYTHROMYCIN	Enterobacter roggenkampii	NA	AMR	1	509	0.0019646365422396855
msr(E)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter asburiae_B	NA	AMR	9	228	0.039473684210526314
msr(E)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter chengduensis	NA	AMR	1	76	0.013157894736842105
msr(E)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	6	457	0.01312910284463895
msr(E)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter cloacae_I	NA	AMR	1	39	0.02564102564102564
msr(E)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter cloacae_M	NA	AMR	6	407	0.014742014742014743
msr(E)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	6	127	0.047244094488188976
msr(E)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter hormaechei_A	NA	AMR	206	6055	0.03402146985962015
msr(E)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	17	759	0.022397891963109356
msr(E)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	1	223	0.004484304932735426
msr(E)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter mori	NA	AMR	4	44	0.09090909090909091
msr(E)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter roggenkampii	NA	AMR	20	509	0.03929273084479371
msr(E)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter sichuanensis	NA	AMR	16	61	0.26229508196721313
ncrA	NICKEL	NICKEL	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	10	53	0.18867924528301888
ncrA	NICKEL	NICKEL	Enterobacter asburiae_B	NA	STRESS	102	228	0.4473684210526316
ncrA	NICKEL	NICKEL	Enterobacter asburiae_D	NA	STRESS	4	15	0.26666666666666666
ncrA	NICKEL	NICKEL	Enterobacter asburiae_E	NA	STRESS	1	4	0.25
ncrA	NICKEL	NICKEL	Enterobacter bugandensis	NA	STRESS	43	230	0.18695652173913044
ncrA	NICKEL	NICKEL	Enterobacter chengduensis	NA	STRESS	31	76	0.40789473684210525
ncrA	NICKEL	NICKEL	Enterobacter chuandaensis	NA	STRESS	1	6	0.16666666666666666
ncrA	NICKEL	NICKEL	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	86	457	0.18818380743982493
ncrA	NICKEL	NICKEL	Enterobacter cloacae_I	NA	STRESS	20	39	0.5128205128205128
ncrA	NICKEL	NICKEL	Enterobacter cloacae_M	NA	STRESS	236	407	0.5798525798525799
ncrA	NICKEL	NICKEL	Enterobacter dykesii	NA	STRESS	1	7	0.14285714285714285
ncrA	NICKEL	NICKEL	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	12	127	0.09448818897637795
ncrA	NICKEL	NICKEL	Enterobacter hormaechei_A	NA	STRESS	1087	6055	0.17952105697770437
ncrA	NICKEL	NICKEL	Enterobacter kobei	Enterobacter cloacae complex	STRESS	384	759	0.5059288537549407
ncrA	NICKEL	NICKEL	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	8	223	0.03587443946188341
ncrA	NICKEL	NICKEL	Enterobacter quasihormaechei	NA	STRESS	11	23	0.4782608695652174
ncrA	NICKEL	NICKEL	Enterobacter roggenkampii	NA	STRESS	136	509	0.26719056974459726
ncrA	NICKEL	NICKEL	Enterobacter sichuanensis	NA	STRESS	12	61	0.19672131147540983
ncrA	NICKEL	NICKEL	Enterobacter soli	NA	STRESS	1	23	0.043478260869565216
ncrA	NICKEL	NICKEL	Enterobacter vonholyi	NA	STRESS	1	18	0.05555555555555555
ncrB	NICKEL	NICKEL	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	8	53	0.1509433962264151
ncrB	NICKEL	NICKEL	Enterobacter asburiae_B	NA	STRESS	20	228	0.08771929824561403
ncrB	NICKEL	NICKEL	Enterobacter asburiae_D	NA	STRESS	4	15	0.26666666666666666
ncrB	NICKEL	NICKEL	Enterobacter asburiae_E	NA	STRESS	1	4	0.25
ncrB	NICKEL	NICKEL	Enterobacter bugandensis	NA	STRESS	38	230	0.16521739130434782
ncrB	NICKEL	NICKEL	Enterobacter chengduensis	NA	STRESS	12	76	0.15789473684210525
ncrB	NICKEL	NICKEL	Enterobacter chuandaensis	NA	STRESS	1	6	0.16666666666666666
ncrB	NICKEL	NICKEL	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	62	457	0.13566739606126915
ncrB	NICKEL	NICKEL	Enterobacter cloacae_I	NA	STRESS	13	39	0.3333333333333333
ncrB	NICKEL	NICKEL	Enterobacter cloacae_M	NA	STRESS	137	407	0.3366093366093366
ncrB	NICKEL	NICKEL	Enterobacter dykesii	NA	STRESS	1	7	0.14285714285714285
ncrB	NICKEL	NICKEL	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	7	127	0.05511811023622047
ncrB	NICKEL	NICKEL	Enterobacter hormaechei_A	NA	STRESS	663	6055	0.10949628406275805
ncrB	NICKEL	NICKEL	Enterobacter kobei	Enterobacter cloacae complex	STRESS	329	759	0.43346508563899866
ncrB	NICKEL	NICKEL	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	6	223	0.026905829596412557
ncrB	NICKEL	NICKEL	Enterobacter roggenkampii	NA	STRESS	104	509	0.2043222003929273
ncrB	NICKEL	NICKEL	Enterobacter sichuanensis	NA	STRESS	12	61	0.19672131147540983
ncrB	NICKEL	NICKEL	Enterobacter vonholyi	NA	STRESS	1	18	0.05555555555555555
ncrC	COPPER/NICKEL	COPPER/NICKEL	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	10	53	0.18867924528301888
ncrC	COPPER/NICKEL	COPPER/NICKEL	Enterobacter asburiae_B	NA	STRESS	101	228	0.44298245614035087
ncrC	COPPER/NICKEL	COPPER/NICKEL	Enterobacter asburiae_D	NA	STRESS	4	15	0.26666666666666666
ncrC	COPPER/NICKEL	COPPER/NICKEL	Enterobacter asburiae_E	NA	STRESS	1	4	0.25
ncrC	COPPER/NICKEL	COPPER/NICKEL	Enterobacter bugandensis	NA	STRESS	43	230	0.18695652173913044
ncrC	COPPER/NICKEL	COPPER/NICKEL	Enterobacter chengduensis	NA	STRESS	31	76	0.40789473684210525
ncrC	COPPER/NICKEL	COPPER/NICKEL	Enterobacter chuandaensis	NA	STRESS	1	6	0.16666666666666666
ncrC	COPPER/NICKEL	COPPER/NICKEL	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	86	457	0.18818380743982493
ncrC	COPPER/NICKEL	COPPER/NICKEL	Enterobacter cloacae_I	NA	STRESS	20	39	0.5128205128205128
ncrC	COPPER/NICKEL	COPPER/NICKEL	Enterobacter cloacae_M	NA	STRESS	237	407	0.5823095823095823
ncrC	COPPER/NICKEL	COPPER/NICKEL	Enterobacter dykesii	NA	STRESS	1	7	0.14285714285714285
ncrC	COPPER/NICKEL	COPPER/NICKEL	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	12	127	0.09448818897637795
ncrC	COPPER/NICKEL	COPPER/NICKEL	Enterobacter hormaechei_A	NA	STRESS	1087	6055	0.17952105697770437
ncrC	COPPER/NICKEL	COPPER/NICKEL	Enterobacter kobei	Enterobacter cloacae complex	STRESS	384	759	0.5059288537549407
ncrC	COPPER/NICKEL	COPPER/NICKEL	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	8	223	0.03587443946188341
ncrC	COPPER/NICKEL	COPPER/NICKEL	Enterobacter quasihormaechei	NA	STRESS	11	23	0.4782608695652174
ncrC	COPPER/NICKEL	COPPER/NICKEL	Enterobacter roggenkampii	NA	STRESS	136	509	0.26719056974459726
ncrC	COPPER/NICKEL	COPPER/NICKEL	Enterobacter sichuanensis	NA	STRESS	12	61	0.19672131147540983
ncrC	COPPER/NICKEL	COPPER/NICKEL	Enterobacter soli	NA	STRESS	1	23	0.043478260869565216
ncrC	COPPER/NICKEL	COPPER/NICKEL	Enterobacter vonholyi	NA	STRESS	1	18	0.05555555555555555
ncrY	NICKEL	NICKEL	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	8	53	0.1509433962264151
ncrY	NICKEL	NICKEL	Enterobacter asburiae_B	NA	STRESS	19	228	0.08333333333333333
ncrY	NICKEL	NICKEL	Enterobacter asburiae_D	NA	STRESS	4	15	0.26666666666666666
ncrY	NICKEL	NICKEL	Enterobacter asburiae_E	NA	STRESS	1	4	0.25
ncrY	NICKEL	NICKEL	Enterobacter bugandensis	NA	STRESS	5	230	0.021739130434782608
ncrY	NICKEL	NICKEL	Enterobacter chengduensis	NA	STRESS	5	76	0.06578947368421052
ncrY	NICKEL	NICKEL	Enterobacter chuandaensis	NA	STRESS	1	6	0.16666666666666666
ncrY	NICKEL	NICKEL	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	50	457	0.10940919037199125
ncrY	NICKEL	NICKEL	Enterobacter cloacae_I	NA	STRESS	9	39	0.23076923076923078
ncrY	NICKEL	NICKEL	Enterobacter cloacae_M	NA	STRESS	93	407	0.2285012285012285
ncrY	NICKEL	NICKEL	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	5	127	0.03937007874015748
ncrY	NICKEL	NICKEL	Enterobacter hormaechei_A	NA	STRESS	633	6055	0.10454170107349298
ncrY	NICKEL	NICKEL	Enterobacter kobei	Enterobacter cloacae complex	STRESS	108	759	0.1422924901185771
ncrY	NICKEL	NICKEL	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	4	223	0.017937219730941704
ncrY	NICKEL	NICKEL	Enterobacter roggenkampii	NA	STRESS	75	509	0.14734774066797643
ncrY	NICKEL	NICKEL	Enterobacter sichuanensis	NA	STRESS	10	61	0.16393442622950818
nirB	NICKEL	NICKEL	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	2	53	0.03773584905660377
nirB	NICKEL	NICKEL	Enterobacter asburiae_B	NA	STRESS	5	228	0.021929824561403508
nirB	NICKEL	NICKEL	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	2	457	0.00437636761487965
nirB	NICKEL	NICKEL	Enterobacter cloacae_I	NA	STRESS	8	39	0.20512820512820512
nirB	NICKEL	NICKEL	Enterobacter cloacae_M	NA	STRESS	94	407	0.23095823095823095
nirB	NICKEL	NICKEL	Enterobacter hormaechei_A	NA	STRESS	13	6055	0.0021469859620148637
nirB	NICKEL	NICKEL	Enterobacter kobei	Enterobacter cloacae complex	STRESS	15	759	0.019762845849802372
nirB	NICKEL	NICKEL	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	1	223	0.004484304932735426
nirB	NICKEL	NICKEL	Enterobacter roggenkampii	NA	STRESS	18	509	0.03536345776031434
nirD	NICKEL	NICKEL	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	2	53	0.03773584905660377
nirD	NICKEL	NICKEL	Enterobacter asburiae_B	NA	STRESS	5	228	0.021929824561403508
nirD	NICKEL	NICKEL	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	2	457	0.00437636761487965
nirD	NICKEL	NICKEL	Enterobacter cloacae_I	NA	STRESS	8	39	0.20512820512820512
nirD	NICKEL	NICKEL	Enterobacter cloacae_M	NA	STRESS	94	407	0.23095823095823095
nirD	NICKEL	NICKEL	Enterobacter hormaechei_A	NA	STRESS	13	6055	0.0021469859620148637
