Gene symbol	Class	Subclass	Species	Element type	n	nspp	freq
iroB	NA	NA	Enterobacter ludwigii	VIRULENCE	8	223	0.03587443946188341
iroB	NA	NA	Enterobacter oligotrophicus	VIRULENCE	3	3	1
iroC	NA	NA	Enterobacter bugandensis	VIRULENCE	45	230	0.1956521739130435
iroC	NA	NA	Enterobacter cancerogenus	VIRULENCE	17	17	1
iroC	NA	NA	Enterobacter hormaechei_A	VIRULENCE	2653	6055	0.43815028901734104
iroC	NA	NA	Enterobacter ludwigii	VIRULENCE	8	223	0.03587443946188341
iroC	NA	NA	Enterobacter oligotrophicus	VIRULENCE	3	3	1
iroD	NA	NA	Enterobacter hormaechei_A	VIRULENCE	1	6055	1.6515276630883568e-4
iroD	NA	NA	Enterobacter ludwigii	VIRULENCE	2	223	0.008968609865470852
iroE	NA	NA	Enterobacter hormaechei_A	VIRULENCE	1	6055	1.6515276630883568e-4
iroE	NA	NA	Enterobacter ludwigii	VIRULENCE	2	223	0.008968609865470852
iroN	NA	NA	Enterobacter bugandensis	VIRULENCE	45	230	0.1956521739130435
iroN	NA	NA	Enterobacter cancerogenus	VIRULENCE	17	17	1
iroN	NA	NA	Enterobacter hormaechei_A	VIRULENCE	2656	6055	0.43864574731626754
iroN	NA	NA	Enterobacter ludwigii	VIRULENCE	8	223	0.03587443946188341
iroN	NA	NA	Enterobacter oligotrophicus	VIRULENCE	3	3	1
iss	NA	NA	Enterobacter cloacae	VIRULENCE	1	457	0.002188183807439825
iss	NA	NA	Enterobacter hormaechei_A	VIRULENCE	2	6055	3.3030553261767135e-4
iucA	NA	NA	Enterobacter cloacae	VIRULENCE	1	457	0.002188183807439825
iucA	NA	NA	Enterobacter hormaechei_A	VIRULENCE	3	6055	4.95458298926507e-4
iucA	NA	NA	Enterobacter sp003057745	VIRULENCE	2	2	1
iucB	NA	NA	Enterobacter cloacae	VIRULENCE	1	457	0.002188183807439825
iucB	NA	NA	Enterobacter hormaechei_A	VIRULENCE	3	6055	4.95458298926507e-4
iucC	NA	NA	Enterobacter cloacae	VIRULENCE	1	457	0.002188183807439825
iucC	NA	NA	Enterobacter hormaechei_A	VIRULENCE	3	6055	4.95458298926507e-4
iucD	NA	NA	Enterobacter cloacae	VIRULENCE	1	457	0.002188183807439825
iutA	NA	NA	Enterobacter cloacae	VIRULENCE	1	457	0.002188183807439825
iutA	NA	NA	Enterobacter hormaechei_A	VIRULENCE	3	6055	4.95458298926507e-4
iutA	NA	NA	Enterobacter sp003057745	VIRULENCE	2	2	1
kdeA	EFFLUX	EFFLUX	Enterobacter hormaechei_A	AMR	1	6055	1.6515276630883568e-4
kefB-GI	NA	NA	Enterobacter asburiae	STRESS	12	53	0.22641509433962265
kefB-GI	NA	NA	Enterobacter asburiae_B	STRESS	100	228	0.43859649122807015
kefB-GI	NA	NA	Enterobacter chengduensis	STRESS	4	76	0.05263157894736842
kefB-GI	NA	NA	Enterobacter cloacae	STRESS	9	457	0.019693654266958426
kefB-GI	NA	NA	Enterobacter cloacae_I	STRESS	18	39	0.46153846153846156
kefB-GI	NA	NA	Enterobacter cloacae_M	STRESS	235	407	0.5773955773955773
kefB-GI	NA	NA	Enterobacter dykesii	STRESS	1	7	0.14285714285714285
kefB-GI	NA	NA	Enterobacter hormaechei	STRESS	24	127	0.1889763779527559
kefB-GI	NA	NA	Enterobacter hormaechei_A	STRESS	613	6055	0.10123864574731627
kefB-GI	NA	NA	Enterobacter kobei	STRESS	261	759	0.3438735177865613
kefB-GI	NA	NA	Enterobacter ludwigii	STRESS	38	223	0.17040358744394618
kefB-GI	NA	NA	Enterobacter roggenkampii	STRESS	223	509	0.4381139489194499
kefB-GI	NA	NA	Enterobacter sichuanensis	STRESS	14	61	0.22950819672131148
kefB-GI	NA	NA	Enterobacter vonholyi	STRESS	1	18	0.05555555555555555
kefB-GI	NA	NA	Enterobacter_D kobei_A	STRESS	4	4	1
lnu(F)	LINCOSAMIDE	LINCOSAMIDE	Enterobacter hormaechei_A	AMR	7	6055	0.0011560693641618498
lnu(F)	LINCOSAMIDE	LINCOSAMIDE	Enterobacter ludwigii	AMR	1	223	0.004484304932735426
mchF	NA	NA	Enterobacter hormaechei_A	VIRULENCE	1	6055	1.6515276630883568e-4
mcr-10	COLISTIN	COLISTIN	Enterobacter asburiae	AMR	4	53	0.07547169811320754
mcr-10	COLISTIN	COLISTIN	Enterobacter asburiae_B	AMR	2	228	0.008771929824561403
mcr-10	COLISTIN	COLISTIN	Enterobacter cloacae	AMR	1	457	0.002188183807439825
mcr-10	COLISTIN	COLISTIN	Enterobacter cloacae_M	AMR	2	407	0.004914004914004914
mcr-10	COLISTIN	COLISTIN	Enterobacter hormaechei_A	AMR	4	6055	6.606110652353427e-4
mcr-10	COLISTIN	COLISTIN	Enterobacter kobei	AMR	2	759	0.002635046113306983
mcr-10	COLISTIN	COLISTIN	Enterobacter roggenkampii	AMR	7	509	0.0137524557956778
mcr-10	COLISTIN	COLISTIN	Enterobacter sp013927005	AMR	1	11	0.09090909090909091
mcr-10	COLISTIN	COLISTIN	Enterobacter vonholyi	AMR	1	18	0.05555555555555555
mcr-10.1	COLISTIN	COLISTIN	Enterobacter asburiae	AMR	9	53	0.16981132075471697
mcr-10.1	COLISTIN	COLISTIN	Enterobacter asburiae_B	AMR	9	228	0.039473684210526314
mcr-10.1	COLISTIN	COLISTIN	Enterobacter cloacae	AMR	10	457	0.02188183807439825
mcr-10.1	COLISTIN	COLISTIN	Enterobacter cloacae_I	AMR	11	39	0.28205128205128205
mcr-10.1	COLISTIN	COLISTIN	Enterobacter cloacae_M	AMR	17	407	0.04176904176904177
mcr-10.1	COLISTIN	COLISTIN	Enterobacter hormaechei	AMR	1	127	0.007874015748031496
mcr-10.1	COLISTIN	COLISTIN	Enterobacter hormaechei_A	AMR	10	6055	0.0016515276630883566
mcr-10.1	COLISTIN	COLISTIN	Enterobacter kobei	AMR	97	759	0.12779973649538867
mcr-10.1	COLISTIN	COLISTIN	Enterobacter ludwigii	AMR	8	223	0.03587443946188341
mcr-10.1	COLISTIN	COLISTIN	Enterobacter roggenkampii	AMR	59	509	0.11591355599214145
mcr-10.1	COLISTIN	COLISTIN	Enterobacter sichuanensis	AMR	11	61	0.18032786885245902
mcr-10.3	COLISTIN	COLISTIN	Enterobacter kobei	AMR	1	759	0.0013175230566534915
mcr-4.3	COLISTIN	COLISTIN	Enterobacter cloacae	AMR	5	457	0.010940919037199124
mcr-4.3	COLISTIN	COLISTIN	Enterobacter hormaechei_A	AMR	2	6055	3.3030553261767135e-4
mcr-4.3	COLISTIN	COLISTIN	Enterobacter kobei	AMR	22	759	0.028985507246376812
mcr-9	COLISTIN	COLISTIN	Enterobacter asburiae_B	AMR	2	228	0.008771929824561403
mcr-9	COLISTIN	COLISTIN	Enterobacter cloacae	AMR	2	457	0.00437636761487965
mcr-9	COLISTIN	COLISTIN	Enterobacter cloacae_M	AMR	1	407	0.002457002457002457
mcr-9	COLISTIN	COLISTIN	Enterobacter hormaechei	AMR	3	127	0.023622047244094488
mcr-9	COLISTIN	COLISTIN	Enterobacter hormaechei_A	AMR	44	6055	0.00726672171758877
mcr-9	COLISTIN	COLISTIN	Enterobacter kobei	AMR	32	759	0.04216073781291173
mcr-9	COLISTIN	COLISTIN	Enterobacter ludwigii	AMR	1	223	0.004484304932735426
mcr-9	COLISTIN	COLISTIN	Enterobacter roggenkampii	AMR	3	509	0.005893909626719057
mcr-9.1	COLISTIN	COLISTIN	Enterobacter asburiae	AMR	3	53	0.05660377358490566
mcr-9.1	COLISTIN	COLISTIN	Enterobacter asburiae_B	AMR	91	228	0.3991228070175439
mcr-9.1	COLISTIN	COLISTIN	Enterobacter bugandensis	AMR	4	230	0.017391304347826087
mcr-9.1	COLISTIN	COLISTIN	Enterobacter chengduensis	AMR	5	76	0.06578947368421052
mcr-9.1	COLISTIN	COLISTIN	Enterobacter cloacae	AMR	35	457	0.07658643326039387
mcr-9.1	COLISTIN	COLISTIN	Enterobacter cloacae_L	AMR	1	18	0.05555555555555555
mcr-9.1	COLISTIN	COLISTIN	Enterobacter cloacae_M	AMR	69	407	0.16953316953316952
mcr-9.1	COLISTIN	COLISTIN	Enterobacter cloacae_P	AMR	1	9	0.1111111111111111
mcr-9.1	COLISTIN	COLISTIN	Enterobacter hormaechei	AMR	23	127	0.18110236220472442
mcr-9.1	COLISTIN	COLISTIN	Enterobacter hormaechei_A	AMR	1035	6055	0.17093311312964493
mcr-9.1	COLISTIN	COLISTIN	Enterobacter kobei	AMR	241	759	0.31752305665349145
mcr-9.1	COLISTIN	COLISTIN	Enterobacter ludwigii	AMR	8	223	0.03587443946188341
mcr-9.1	COLISTIN	COLISTIN	Enterobacter mori	AMR	2	44	0.045454545454545456
mcr-9.1	COLISTIN	COLISTIN	Enterobacter roggenkampii	AMR	29	509	0.05697445972495088
mcr-9.1	COLISTIN	COLISTIN	Enterobacter sichuanensis	AMR	1	61	0.01639344262295082
mcr-9.1	COLISTIN	COLISTIN	Enterobacter_A timonensis	AMR	1	3	0.3333333333333333
mcr-9.2	COLISTIN	COLISTIN	Enterobacter asburiae_B	AMR	6	228	0.02631578947368421
mcr-9.2	COLISTIN	COLISTIN	Enterobacter asburiae_E	AMR	1	4	0.25
mcr-9.2	COLISTIN	COLISTIN	Enterobacter bugandensis	AMR	1	230	0.004347826086956522
mcr-9.2	COLISTIN	COLISTIN	Enterobacter chengduensis	AMR	2	76	0.02631578947368421
mcr-9.2	COLISTIN	COLISTIN	Enterobacter cloacae	AMR	4	457	0.0087527352297593
mcr-9.2	COLISTIN	COLISTIN	Enterobacter cloacae_I	AMR	1	39	0.02564102564102564
mcr-9.2	COLISTIN	COLISTIN	Enterobacter cloacae_M	AMR	14	407	0.0343980343980344
mcr-9.2	COLISTIN	COLISTIN	Enterobacter cloacae_P	AMR	1	9	0.1111111111111111
mcr-9.2	COLISTIN	COLISTIN	Enterobacter hormaechei	AMR	5	127	0.03937007874015748
mcr-9.2	COLISTIN	COLISTIN	Enterobacter hormaechei_A	AMR	437	6055	0.07217175887696119
mcr-9.2	COLISTIN	COLISTIN	Enterobacter kobei	AMR	70	759	0.0922266139657444
mcr-9.2	COLISTIN	COLISTIN	Enterobacter ludwigii	AMR	16	223	0.07174887892376682
mcr-9.2	COLISTIN	COLISTIN	Enterobacter quasihormaechei	AMR	3	23	0.13043478260869565
mcr-9.2	COLISTIN	COLISTIN	Enterobacter roggenkampii	AMR	28	509	0.0550098231827112
mef(B)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	Enterobacter cloacae	AMR	1	457	0.002188183807439825
merA	MERCURY	MERCURY	Enterobacter asburiae	STRESS	3	53	0.05660377358490566
merA	MERCURY	MERCURY	Enterobacter asburiae_B	STRESS	58	228	0.2543859649122807
merA	MERCURY	MERCURY	Enterobacter asburiae_D	STRESS	4	15	0.26666666666666666
merA	MERCURY	MERCURY	Enterobacter asburiae_E	STRESS	1	4	0.25
merA	MERCURY	MERCURY	Enterobacter bugandensis	STRESS	12	230	0.05217391304347826
merA	MERCURY	MERCURY	Enterobacter chengduensis	STRESS	36	76	0.47368421052631576
merA	MERCURY	MERCURY	Enterobacter chuandaensis	STRESS	1	6	0.16666666666666666
merA	MERCURY	MERCURY	Enterobacter cloacae	STRESS	68	457	0.1487964989059081
merA	MERCURY	MERCURY	Enterobacter cloacae_I	STRESS	16	39	0.41025641025641024
merA	MERCURY	MERCURY	Enterobacter cloacae_L	STRESS	1	18	0.05555555555555555
merA	MERCURY	MERCURY	Enterobacter cloacae_M	STRESS	137	407	0.3366093366093366
merA	MERCURY	MERCURY	Enterobacter cloacae_P	STRESS	6	9	0.6666666666666666
merA	MERCURY	MERCURY	Enterobacter dykesii	STRESS	1	7	0.14285714285714285
merA	MERCURY	MERCURY	Enterobacter hormaechei	STRESS	49	127	0.3858267716535433
merA	MERCURY	MERCURY	Enterobacter hormaechei_A	STRESS	2038	6055	0.3365813377374071
merA	MERCURY	MERCURY	Enterobacter kobei	STRESS	283	759	0.37285902503293805
merA	MERCURY	MERCURY	Enterobacter ludwigii	STRESS	21	223	0.09417040358744394
merA	MERCURY	MERCURY	Enterobacter mori	STRESS	5	44	0.11363636363636363
merA	MERCURY	MERCURY	Enterobacter quasihormaechei	STRESS	11	23	0.4782608695652174
merA	MERCURY	MERCURY	Enterobacter roggenkampii	STRESS	129	509	0.25343811394891946
merA	MERCURY	MERCURY	Enterobacter sichuanensis	STRESS	18	61	0.29508196721311475
merA	MERCURY	MERCURY	Enterobacter soli	STRESS	11	23	0.4782608695652174
merA	MERCURY	MERCURY	Enterobacter sp013927005	STRESS	7	11	0.6363636363636364
merA	MERCURY	MERCURY	Enterobacter vonholyi	STRESS	1	18	0.05555555555555555
merB	MERCURY	ORGANOMERCURY	Enterobacter asburiae_B	STRESS	24	228	0.10526315789473684
merB	MERCURY	ORGANOMERCURY	Enterobacter asburiae_D	STRESS	1	15	0.06666666666666667
merB	MERCURY	ORGANOMERCURY	Enterobacter asburiae_E	STRESS	3	4	0.75
merB	MERCURY	ORGANOMERCURY	Enterobacter bugandensis	STRESS	16	230	0.06956521739130435
merB	MERCURY	ORGANOMERCURY	Enterobacter chengduensis	STRESS	24	76	0.3157894736842105
merB	MERCURY	ORGANOMERCURY	Enterobacter chuandaensis	STRESS	1	6	0.16666666666666666
merB	MERCURY	ORGANOMERCURY	Enterobacter cloacae	STRESS	38	457	0.08315098468271334
merB	MERCURY	ORGANOMERCURY	Enterobacter cloacae_I	STRESS	12	39	0.3076923076923077
merB	MERCURY	ORGANOMERCURY	Enterobacter cloacae_M	STRESS	29	407	0.07125307125307126
merB	MERCURY	ORGANOMERCURY	Enterobacter cloacae_Q	STRESS	1	1	1
merB	MERCURY	ORGANOMERCURY	Enterobacter hormaechei	STRESS	11	127	0.08661417322834646
merB	MERCURY	ORGANOMERCURY	Enterobacter hormaechei_A	STRESS	947	6055	0.1563996696944674
merB	MERCURY	ORGANOMERCURY	Enterobacter kobei	STRESS	45	759	0.05928853754940711
merB	MERCURY	ORGANOMERCURY	Enterobacter ludwigii	STRESS	1	223	0.004484304932735426
merB	MERCURY	ORGANOMERCURY	Enterobacter mori	STRESS	1	44	0.022727272727272728
merB	MERCURY	ORGANOMERCURY	Enterobacter roggenkampii	STRESS	29	509	0.05697445972495088
merB	MERCURY	ORGANOMERCURY	Enterobacter sichuanensis	STRESS	2	61	0.03278688524590164
merB	MERCURY	ORGANOMERCURY	Enterobacter_A timonensis	STRESS	2	3	0.6666666666666666
merC	MERCURY	ORGANOMERCURY	Enterobacter asburiae_B	STRESS	7	228	0.03070175438596491
merC	MERCURY	ORGANOMERCURY	Enterobacter bugandensis	STRESS	1	230	0.004347826086956522
merC	MERCURY	ORGANOMERCURY	Enterobacter chengduensis	STRESS	8	76	0.10526315789473684
merC	MERCURY	ORGANOMERCURY	Enterobacter chuandaensis	STRESS	1	6	0.16666666666666666
merC	MERCURY	ORGANOMERCURY	Enterobacter cloacae	STRESS	28	457	0.061269146608315096
merC	MERCURY	ORGANOMERCURY	Enterobacter cloacae_I	STRESS	2	39	0.05128205128205128
merC	MERCURY	ORGANOMERCURY	Enterobacter cloacae_L	STRESS	1	18	0.05555555555555555
merC	MERCURY	ORGANOMERCURY	Enterobacter cloacae_M	STRESS	53	407	0.13022113022113022
merC	MERCURY	ORGANOMERCURY	Enterobacter hormaechei	STRESS	10	127	0.07874015748031496
merC	MERCURY	ORGANOMERCURY	Enterobacter hormaechei_A	STRESS	426	6055	0.070355078447564
merC	MERCURY	ORGANOMERCURY	Enterobacter kobei	STRESS	189	759	0.2490118577075099
merC	MERCURY	ORGANOMERCURY	Enterobacter ludwigii	STRESS	12	223	0.053811659192825115
merC	MERCURY	ORGANOMERCURY	Enterobacter mori	STRESS	2	44	0.045454545454545456
merC	MERCURY	ORGANOMERCURY	Enterobacter roggenkampii	STRESS	5	509	0.009823182711198428
merC	MERCURY	ORGANOMERCURY	Enterobacter sichuanensis	STRESS	1	61	0.01639344262295082
merC	MERCURY	ORGANOMERCURY	Enterobacter soli	STRESS	1	23	0.043478260869565216
merC	MERCURY	ORGANOMERCURY	Enterobacter sp013927005	STRESS	1	11	0.09090909090909091
merC	MERCURY	ORGANOMERCURY	Enterobacter vonholyi	STRESS	2	18	0.1111111111111111
merD	MERCURY	MERCURY	Enterobacter asburiae	STRESS	5	53	0.09433962264150944
merD	MERCURY	MERCURY	Enterobacter asburiae_B	STRESS	116	228	0.5087719298245614
merD	MERCURY	MERCURY	Enterobacter asburiae_D	STRESS	4	15	0.26666666666666666
merD	MERCURY	MERCURY	Enterobacter asburiae_E	STRESS	4	4	1
merD	MERCURY	MERCURY	Enterobacter bugandensis	STRESS	25	230	0.10869565217391304
merD	MERCURY	MERCURY	Enterobacter chengduensis	STRESS	53	76	0.6973684210526315
merD	MERCURY	MERCURY	Enterobacter chuandaensis	STRESS	2	6	0.3333333333333333
merD	MERCURY	MERCURY	Enterobacter cloacae	STRESS	115	457	0.25164113785557984
merD	MERCURY	MERCURY	Enterobacter cloacae_I	STRESS	32	39	0.8205128205128205
merD	MERCURY	MERCURY	Enterobacter cloacae_L	STRESS	1	18	0.05555555555555555
merD	MERCURY	MERCURY	Enterobacter cloacae_M	STRESS	145	407	0.35626535626535627
merD	MERCURY	MERCURY	Enterobacter cloacae_P	STRESS	8	9	0.8888888888888888
merD	MERCURY	MERCURY	Enterobacter cloacae_Q	STRESS	1	1	1
merD	MERCURY	MERCURY	Enterobacter dykesii	STRESS	1	7	0.14285714285714285
merD	MERCURY	MERCURY	Enterobacter hormaechei	STRESS	67	127	0.5275590551181102
merD	MERCURY	MERCURY	Enterobacter hormaechei_A	STRESS	3045	6055	0.5028901734104047
merD	MERCURY	MERCURY	Enterobacter kobei	STRESS	342	759	0.4505928853754941
merD	MERCURY	MERCURY	Enterobacter ludwigii	STRESS	25	223	0.11210762331838565
merD	MERCURY	MERCURY	Enterobacter mori	STRESS	8	44	0.18181818181818182
merD	MERCURY	MERCURY	Enterobacter quasihormaechei	STRESS	11	23	0.4782608695652174
merD	MERCURY	MERCURY	Enterobacter roggenkampii	STRESS	152	509	0.29862475442043224
merD	MERCURY	MERCURY	Enterobacter sichuanensis	STRESS	19	61	0.3114754098360656
merD	MERCURY	MERCURY	Enterobacter soli	STRESS	13	23	0.5652173913043478
merD	MERCURY	MERCURY	Enterobacter sp013927005	STRESS	7	11	0.6363636363636364
merD	MERCURY	MERCURY	Enterobacter vonholyi	STRESS	1	18	0.05555555555555555
merD	MERCURY	MERCURY	Enterobacter_A timonensis	STRESS	3	3	1
merE	MERCURY	MERCURY	Enterobacter asburiae	STRESS	5	53	0.09433962264150944
merE	MERCURY	MERCURY	Enterobacter asburiae_B	STRESS	112	228	0.49122807017543857
merE	MERCURY	MERCURY	Enterobacter asburiae_D	STRESS	4	15	0.26666666666666666
merE	MERCURY	MERCURY	Enterobacter asburiae_E	STRESS	1	4	0.25
merE	MERCURY	MERCURY	Enterobacter bugandensis	STRESS	12	230	0.05217391304347826
merE	MERCURY	MERCURY	Enterobacter chengduensis	STRESS	35	76	0.4605263157894737
merE	MERCURY	MERCURY	Enterobacter chuandaensis	STRESS	1	6	0.16666666666666666
merE	MERCURY	MERCURY	Enterobacter cloacae	STRESS	82	457	0.17943107221006566
merE	MERCURY	MERCURY	Enterobacter cloacae_I	STRESS	22	39	0.5641025641025641
merE	MERCURY	MERCURY	Enterobacter cloacae_L	STRESS	1	18	0.05555555555555555
merE	MERCURY	MERCURY	Enterobacter cloacae_M	STRESS	132	407	0.32432432432432434
merE	MERCURY	MERCURY	Enterobacter cloacae_P	STRESS	8	9	0.8888888888888888
merE	MERCURY	MERCURY	Enterobacter dykesii	STRESS	1	7	0.14285714285714285
merE	MERCURY	MERCURY	Enterobacter hormaechei	STRESS	60	127	0.47244094488188976
merE	MERCURY	MERCURY	Enterobacter hormaechei_A	STRESS	2457	6055	0.40578034682080927
merE	MERCURY	MERCURY	Enterobacter kobei	STRESS	310	759	0.40843214756258234
merE	MERCURY	MERCURY	Enterobacter ludwigii	STRESS	24	223	0.10762331838565023
merE	MERCURY	MERCURY	Enterobacter mori	STRESS	7	44	0.1590909090909091
merE	MERCURY	MERCURY	Enterobacter quasihormaechei	STRESS	11	23	0.4782608695652174
merE	MERCURY	MERCURY	Enterobacter roggenkampii	STRESS	140	509	0.275049115913556
merE	MERCURY	MERCURY	Enterobacter sichuanensis	STRESS	18	61	0.29508196721311475
merE	MERCURY	MERCURY	Enterobacter soli	STRESS	13	23	0.5652173913043478
merE	MERCURY	MERCURY	Enterobacter sp013927005	STRESS	7	11	0.6363636363636364
merE	MERCURY	MERCURY	Enterobacter vonholyi	STRESS	1	18	0.05555555555555555
merE	MERCURY	MERCURY	Enterobacter_A timonensis	STRESS	1	3	0.3333333333333333
merF	MERCURY	MERCURY	Enterobacter asburiae_B	STRESS	6	228	0.02631578947368421
merF	MERCURY	MERCURY	Enterobacter chengduensis	STRESS	6	76	0.07894736842105263
merF	MERCURY	MERCURY	Enterobacter chuandaensis	STRESS	1	6	0.16666666666666666
merF	MERCURY	MERCURY	Enterobacter cloacae	STRESS	22	457	0.04814004376367615
merF	MERCURY	MERCURY	Enterobacter cloacae_I	STRESS	8	39	0.20512820512820512
merF	MERCURY	MERCURY	Enterobacter cloacae_M	STRESS	1	407	0.002457002457002457
merF	MERCURY	MERCURY	Enterobacter hormaechei	STRESS	12	127	0.09448818897637795
merF	MERCURY	MERCURY	Enterobacter hormaechei_A	STRESS	673	6055	0.11114781172584641
merF	MERCURY	MERCURY	Enterobacter kobei	STRESS	57	759	0.07509881422924901
merF	MERCURY	MERCURY	Enterobacter mori	STRESS	2	44	0.045454545454545456
merF	MERCURY	MERCURY	Enterobacter roggenkampii	STRESS	13	509	0.025540275049115914
merG	MERCURY	PHENYLMERCURY	Enterobacter asburiae_B	STRESS	10	228	0.043859649122807015
merG	MERCURY	PHENYLMERCURY	Enterobacter chengduensis	STRESS	3	76	0.039473684210526314
merG	MERCURY	PHENYLMERCURY	Enterobacter cloacae	STRESS	4	457	0.0087527352297593
merG	MERCURY	PHENYLMERCURY	Enterobacter cloacae_M	STRESS	14	407	0.0343980343980344
merG	MERCURY	PHENYLMERCURY	Enterobacter hormaechei_A	STRESS	250	6055	0.04128819157720892
merG	MERCURY	PHENYLMERCURY	Enterobacter kobei	STRESS	5	759	0.006587615283267457
merG	MERCURY	PHENYLMERCURY	Enterobacter roggenkampii	STRESS	1	509	0.0019646365422396855
merP	MERCURY	MERCURY	Enterobacter asburiae	STRESS	2	53	0.03773584905660377
merP	MERCURY	MERCURY	Enterobacter asburiae_B	STRESS	79	228	0.34649122807017546
merP	MERCURY	MERCURY	Enterobacter asburiae_D	STRESS	4	15	0.26666666666666666
merP	MERCURY	MERCURY	Enterobacter bugandensis	STRESS	1	230	0.004347826086956522
merP	MERCURY	MERCURY	Enterobacter chengduensis	STRESS	18	76	0.23684210526315788
merP	MERCURY	MERCURY	Enterobacter chuandaensis	STRESS	2	6	0.3333333333333333
merP	MERCURY	MERCURY	Enterobacter cloacae	STRESS	59	457	0.12910284463894967
merP	MERCURY	MERCURY	Enterobacter cloacae_I	STRESS	18	39	0.46153846153846156
merP	MERCURY	MERCURY	Enterobacter cloacae_M	STRESS	30	407	0.07371007371007371
merP	MERCURY	MERCURY	Enterobacter cloacae_P	STRESS	2	9	0.2222222222222222
merP	MERCURY	MERCURY	Enterobacter hormaechei	STRESS	22	127	0.1732283464566929
merP	MERCURY	MERCURY	Enterobacter hormaechei_A	STRESS	1215	6055	0.20066061106523533
merP	MERCURY	MERCURY	Enterobacter kobei	STRESS	90	759	0.11857707509881422
merP	MERCURY	MERCURY	Enterobacter ludwigii	STRESS	5	223	0.02242152466367713
merP	MERCURY	MERCURY	Enterobacter mori	STRESS	4	44	0.09090909090909091
merP	MERCURY	MERCURY	Enterobacter roggenkampii	STRESS	29	509	0.05697445972495088
merP	MERCURY	MERCURY	Enterobacter sichuanensis	STRESS	2	61	0.03278688524590164
merP	MERCURY	MERCURY	Enterobacter soli	STRESS	1	23	0.043478260869565216
merP	MERCURY	MERCURY	Enterobacter sp013927005	STRESS	5	11	0.45454545454545453
merP	MERCURY	MERCURY	Enterobacter vonholyi	STRESS	2	18	0.1111111111111111
merP	MERCURY	MERCURY	Enterobacter_A timonensis	STRESS	1	3	0.3333333333333333
merR	MERCURY	MERCURY	Enterobacter asburiae	STRESS	5	53	0.09433962264150944
merR	MERCURY	MERCURY	Enterobacter asburiae_B	STRESS	119	228	0.5219298245614035
merR	MERCURY	MERCURY	Enterobacter asburiae_D	STRESS	4	15	0.26666666666666666
merR	MERCURY	MERCURY	Enterobacter asburiae_E	STRESS	4	4	1
merR	MERCURY	MERCURY	Enterobacter bugandensis	STRESS	27	230	0.11739130434782609
merR	MERCURY	MERCURY	Enterobacter chengduensis	STRESS	56	76	0.7368421052631579
merR	MERCURY	MERCURY	Enterobacter chuandaensis	STRESS	2	6	0.3333333333333333
merR	MERCURY	MERCURY	Enterobacter cloacae	STRESS	135	457	0.29540481400437635
merR	MERCURY	MERCURY	Enterobacter cloacae_I	STRESS	31	39	0.7948717948717948
merR	MERCURY	MERCURY	Enterobacter cloacae_L	STRESS	1	18	0.05555555555555555
merR	MERCURY	MERCURY	Enterobacter cloacae_M	STRESS	194	407	0.47665847665847666
merR	MERCURY	MERCURY	Enterobacter cloacae_P	STRESS	8	9	0.8888888888888888
merR	MERCURY	MERCURY	Enterobacter cloacae_Q	STRESS	1	1	1
merR	MERCURY	MERCURY	Enterobacter dykesii	STRESS	1	7	0.14285714285714285
merR	MERCURY	MERCURY	Enterobacter hormaechei	STRESS	71	127	0.5590551181102362
merR	MERCURY	MERCURY	Enterobacter hormaechei_A	STRESS	3305	6055	0.5458298926507019
merR	MERCURY	MERCURY	Enterobacter kobei	STRESS	369	759	0.48616600790513836
merR	MERCURY	MERCURY	Enterobacter ludwigii	STRESS	26	223	0.11659192825112108
merR	MERCURY	MERCURY	Enterobacter mori	STRESS	10	44	0.22727272727272727
merR	MERCURY	MERCURY	Enterobacter quasihormaechei	STRESS	11	23	0.4782608695652174
merR	MERCURY	MERCURY	Enterobacter roggenkampii	STRESS	156	509	0.30648330058939094
merR	MERCURY	MERCURY	Enterobacter sichuanensis	STRESS	27	61	0.4426229508196721
merR	MERCURY	MERCURY	Enterobacter soli	STRESS	13	23	0.5652173913043478
merR	MERCURY	MERCURY	Enterobacter sp013927005	STRESS	8	11	0.7272727272727273
merR	MERCURY	MERCURY	Enterobacter vonholyi	STRESS	3	18	0.16666666666666666
merR	MERCURY	MERCURY	Enterobacter_A timonensis	STRESS	3	3	1
merT	MERCURY	MERCURY	Enterobacter asburiae	STRESS	5	53	0.09433962264150944
merT	MERCURY	MERCURY	Enterobacter asburiae_B	STRESS	118	228	0.5175438596491229
merT	MERCURY	MERCURY	Enterobacter asburiae_D	STRESS	4	15	0.26666666666666666
merT	MERCURY	MERCURY	Enterobacter asburiae_E	STRESS	1	4	0.25
merT	MERCURY	MERCURY	Enterobacter bugandensis	STRESS	12	230	0.05217391304347826
merT	MERCURY	MERCURY	Enterobacter chengduensis	STRESS	44	76	0.5789473684210527
merT	MERCURY	MERCURY	Enterobacter chuandaensis	STRESS	2	6	0.3333333333333333
merT	MERCURY	MERCURY	Enterobacter cloacae	STRESS	106	457	0.23194748358862144
merT	MERCURY	MERCURY	Enterobacter cloacae_I	STRESS	25	39	0.6410256410256411
merT	MERCURY	MERCURY	Enterobacter cloacae_L	STRESS	1	18	0.05555555555555555
merT	MERCURY	MERCURY	Enterobacter cloacae_M	STRESS	151	407	0.371007371007371
